"price","type","year","transmission","model","odometer","fuel","manufacturer","condition","state","lat","long","country"
8004,"pickup",2008,"automatic","f250 super duty 4x4",233000,"diesel","ford","good","il",42.3545,-89.0397,"US"
12870.8,NA,2014,"automatic","tacoma prerunner",96009,"petrol","toyota","good","va",40.0037,-75.0257,"US"
5888,NA,1968,"automatic","cougar",41999,"petrol","mercury",NA,"il",42.4544,-89.0887,"US"
8970,NA,2013,"automatic","avalanche z71",NA,"petrol","chevrolet","good","va",39.1077,-76.872,"US"
15548,"SUV",2012,"automatic","q7",119500,"diesel","audi","good","nc",36.1032,-79.8794,"US"
9108,"van",2001,"automatic","savana 3500",NA,"petrol","gmc","good","tn",36.0298,-87.3473,"US"
15030.04,"wagon",2013,"automatic","highlander 4x4 3rd row s",110610,"petrol","toyota",NA,"co",39.676,-105.009,"US"
14443.08,"coupe",2016,"automatic","veloster",29728,"petrol","hyundai",NA,"tn",36.1715,-86.4971,"US"
2300,"sedan",2005,"automatic","five hundred",140000,"petrol","ford","good","co",39.8056,-104.922,"US"
3956,"truck",1994,"automatic","silverado 1500",NA,"petrol","chevrolet","good","nc",36.1673,-79.9804,"US"
5055.4,"SUV",2003,"automatic","cr-v",122268,"petrol","honda",NA,"nj",39.9804,-74.8209,"US"
7359.08,"sedan",2015,"automatic","200",78980,"petrol","chrysler","good","nc",36.06,-79.8611,"US"
9655.4,"SUV",2014,"automatic","forester",99872,"petrol","subaru",NA,"nj",39.9804,-74.8209,"US"
7355.4,"hatchback",2008,"automatic","golf gti",73241,"petrol","volkswagen",NA,"nj",39.9804,-74.8209,"US"
5515.4,NA,2012,"manual","elantra gls",134186,"petrol","hyundai",NA,"nc",35.7904,-78.7717,"US"
8275.4,"SUV",2010,"automatic","tahoe",152619,NA,"chevrolet",NA,"nj",39.9804,-74.8209,"US"
31188,"pickup",2013,"automatic","f-350",144000,"diesel","ford",NA,"nc",36.2768,-80.3395,"US"
28428,"truck",2017,"automatic","f250",NA,"petrol","ford","good","tn",36.0298,-87.3474,"US"
10115.4,"pickup",2015,"other","1500",91497,"petrol","ram",NA,"nj",39.9804,-74.8209,"US"
2576,NA,1999,"automatic","malibu ls",NA,"petrol","chevrolet","good","nj",39.9093,-74.1549,"US"
8509.08,"SUV",2016,"automatic","patriot",63211,"petrol","jeep","good","ia",41.1497,-95.9099,"US"
8188,NA,2009,"automatic","avalanche",201000,"petrol","chevrolet",NA,"nj",39.3673,-75.0293,"US"
178.48,"other",2016,"automatic","encore",30415,"petrol","buick","good","va",37.2604,-77.3246,"US"
12502.8,NA,2018,"automatic","sentra",42197,"petrol","nissan","good","il",42.2991,-89.6345,"US"
8188,NA,2012,"automatic","terrain",160687,"petrol","gmc","good","il",42.2991,-89.6345,"US"
275.08,"pickup",2014,"automatic","silverado 1500 lt",46496,"other","chevrolet","good","va",37.2604,-77.3246,"US"
209.76,"other",2017,"automatic","equinox lt",49167,"petrol","chevrolet","good","va",37.2604,-77.3246,"US"
5980,NA,2010,"automatic","f150",177000,"petrol","ford",NA,"nj",39.3673,-75.0293,"US"
10653.6,NA,2018,"automatic","fiesta",37075,"petrol","ford","good","il",42.2991,-89.6345,"US"
7360,"truck",2009,"automatic","f-150",234000,"petrol","ford","good","il",42.1229,-89.5831,"US"
14710.8,"sedan",2018,"automatic","fusion se hybrid",2678,"petrol","ford","good","il",42.2991,-89.6345,"US"
12456.8,"SUV",2013,"automatic","explorer xlt",90998,"petrol","ford","good","il",42.2991,-89.6345,"US"
7819.08,"SUV",2016,"manual","patriot",21998,"petrol","jeep","good","ia",41.1497,-95.9099,"US"
7359.08,"sedan",2016,"automatic","dart",39994,"petrol","dodge","good","ia",41.1497,-95.9099,"US"
8509.08,"sedan",2016,"automatic","corolla s",64339,"petrol","toyota","good","ia",41.1497,-95.9099,"US"
3588,NA,2001,"automatic","ranger",154000,"petrol","ford",NA,"nj",39.3673,-75.0293,"US"
11776,"SUV",2011,"automatic","yukon denali",164855,"petrol","gmc","good","tn",35.9656,-86.5048,"US"
18400,"sedan",2016,"automatic","charger",33096,"petrol","dodge","good","tn",36.2923,-86.7333,"US"
27507.08,"sedan",2016,"automatic","q50",38841,"petrol","infiniti",NA,"tn",36.1557,-86.7906,"US"
10579.08,"SUV",2017,"automatic","equinox",54772,"petrol","chevrolet","good","ia",41.1497,-95.9099,"US"
7820,"SUV",2005,"automatic","qx56",177000,"petrol","infiniti","good","nj",40.1547,-74.9904,"US"
4140,NA,1999,"automatic","f250",NA,"diesel","ford",NA,"nj",39.8067,-75.0358,"US"
15180,"pickup",1997,"automatic","f-350 crewcab xlt",190000,"diesel","ford","good","nj",39.7647,-75.5069,"US"
6808,"sedan",2014,"automatic","maxima sv",101000,"petrol","nissan","good","nj",39.4655,-74.9653,"US"
4130.8,"SUV",2006,"automatic","rx 400h",244000,"petrol","lexus","good","nc",36.0425,-80.2609,"US"
25668,"pickup",2018,"automatic","silverado 1500 crew",25352,"petrol","chevrolet","good","nc",36.07,-79.82,"US"
21804,"pickup",2015,"other","tacoma double cab",27202,"petrol","toyota","good","nc",36.07,-79.82,"US"
24104,"pickup",2016,"other","colorado extended cab",17585,"petrol","chevrolet","good","nc",36.07,-79.82,"US"
12420,"sedan",2009,"automatic","benz s550",12600,"petrol","mercedes-benz","good","nc",36.0777,-79.9086,"US"
6895.4,NA,2012,"automatic","accord exl",155456,"petrol","honda",NA,"nc",35.7904,-78.7717,"US"
0,"sedan",2013,"automatic","model s",65751,"electric","tesla",NA,"nc",NA,NA,"US"
6348,"sedan",2016,"automatic","cruze premier",53000,"petrol","chevrolet","good","nj",39.4655,-74.9653,"US"
9926.8,NA,2014,"automatic","maxima s",62531,"petrol","nissan",NA,"nc",36.0513,-79.3991,"US"
5878.8,NA,2009,"automatic","forester 2.5x",122623,"petrol","subaru",NA,"nc",36.0513,-79.3991,"US"
3910,"sedan",1997,"automatic","thunderbird lx",NA,"petrol","ford","good","nc",36.4262,-80.5278,"US"
0,NA,2009,"automatic","flex",NA,"petrol","ford",NA,"nj",40.0535,-74.8932,"US"
6072,"other",2014,NA,"davidson forty-eight",20000,"petrol","harley-davidson",NA,"nc",36.2768,-80.3395,"US"
3174,"sedan",2006,"automatic","altima",229031,"petrol","nissan","good","nc",36.1165,-80.0831,"US"
2208,"SUV",1999,"automatic","durango",190,"petrol","dodge","good","nc",35.807,-79.8223,"US"
21344,"other",2019,"other","camaro lt convertible",35292,"petrol","chevrolet","good","nc",36.07,-79.82,"US"
19872,"coupe",2016,"other","ats 2.0l turbo luxury",50850,"petrol","cadillac","good","nc",36.07,-79.82,"US"
11035.4,"SUV",2017,"automatic","rogue",85978,"petrol","nissan","good","co",39.7312,-104.913,"US"
32108,"van",2013,"automatic","benze sprinter 2500",23893,"diesel","mercedes-benz","good","tn",30.9533,-95.9091,"US"
19228,"other",2017,"other","124 spider lusso",5705,"petrol","fiat","good","nc",36.07,-79.82,"US"
16468,"coupe",2014,"other","Scion FR-S Coupe 2D",27686,"petrol",NA,"good","nc",36.07,-79.82,"US"
15088,"other",2012,"other","mx-5 miata grand touring",55291,"petrol","mazda","good","nc",36.07,-79.82,"US"
12788,"sedan",2008,"automatic","s-class",130600,"petrol","mercedes-benz",NA,"nc",35.0515,-80.6214,"US"
0,"coupe",2017,"manual","camaro",56267,"petrol","chevrolet",NA,"nc",NA,NA,"US"
0,NA,2014,"automatic","1500",NA,"petrol","ram",NA,"nc",36.0579,-79.4046,"US"
5520,"sedan",2012,"automatic","civic",NA,"petrol","honda","good","va",37.2471,-77.4606,"US"
3496,"hatchback",2012,"automatic","versa sl hatchback",100750,"petrol","nissan","good","il",42.4217,-88.9943,"US"
0,NA,2015,"automatic","explorer",NA,"petrol","ford",NA,"nc",36.0579,-79.4046,"US"
0,NA,2018,"automatic","rav4",NA,"petrol","toyota",NA,"nc",36.0579,-79.4046,"US"
4692,"SUV",2008,"automatic","cr-v",188000,"petrol","honda","good","nc",36.0717,-79.9102,"US"
0,NA,2012,"automatic","eos",NA,"petrol","volkswagen",NA,"nc",35.983,-80.0095,"US"
14719.08,NA,2012,"manual","challenger",NA,"petrol","dodge",NA,"nc",35.9427,-80.0347,"US"
0,NA,2018,"automatic","malibu",NA,"petrol","chevrolet",NA,"nc",36.4787,-79.7381,"US"
0,NA,2016,"automatic","f-150",NA,"petrol","ford",NA,"nc",36.4787,-79.7381,"US"
28428,"SUV",2015,"automatic","tahoe",86000,"petrol","chevrolet",NA,"nc",36.2768,-80.3395,"US"
2760,NA,2004,"automatic","camry",NA,"petrol","toyota","good","il",42.2396,-89.0299,"US"
4784,NA,2008,"automatic","civic",129000,"petrol","honda",NA,"nj",39.8162,-75.0499,"US"
0,NA,2017,"automatic","accord sedan",NA,"petrol","honda",NA,"nc",35.9827,-80.0117,"US"
0,NA,2018,"automatic","grand caravan",NA,"petrol","dodge",NA,"nc",36.3298,-79.6475,"US"
0,"SUV",2004,"automatic","pilot",193777,"petrol","honda",NA,"nc",35.9961,-80.0329,"US"
0,NA,2017,"automatic","accent",NA,"petrol","hyundai",NA,"nc",36.0608,-79.875,"US"
9195.4,"sedan",2012,"automatic","tl",92272,"petrol","acura",NA,"ny",40.6787,-73.7484,"US"
0,NA,2017,"automatic","escape",NA,"petrol","ford",NA,"nc",36.0608,-79.875,"US"
0,NA,2019,"automatic","Biz On Wheels",0,"petrol",NA,"good","nc",35.2404,-80.9017,"US"
0,NA,2019,"automatic","Biz On Wheels",0,"petrol",NA,"good","nc",35.2404,-80.9017,"US"
4140,"SUV",2004,"automatic","grand cherokee",168821,"petrol","jeep","good","nc",35.9344,-80.0079,"US"
9195.4,"SUV",2010,"automatic","mdx",133580,"petrol","acura",NA,"ny",40.6787,-73.7484,"US"
2208,NA,1997,"automatic","cr-v",159,"petrol","honda","good","nj",39.908,-75.0849,"US"
2990,"sedan",2010,"automatic","focus ses sedan 4d",124000,"petrol","ford","good","nj",39.8805,-74.9706,"US"
2208,"coupe",2001,"automatic","camry",277564,"petrol","toyota","good","nc",35.9344,-80.0079,"US"
0,NA,2017,"automatic","explorer",NA,"petrol","ford",NA,"nc",36.1728,-80.1686,"US"
23000,NA,2016,"automatic","2500",NA,"petrol","ram",NA,"ny",42.9719,-78.8769,"US"
210.68,NA,2018,"automatic","sentra",NA,"petrol","nissan",NA,"nc",36.1728,-80.1686,"US"
219.88,NA,2017,"automatic","escape",NA,"petrol","ford",NA,"nc",36.1728,-80.1686,"US"
173.88,NA,2011,"automatic","f150",NA,"petrol","ford",NA,"nc",36.1728,-80.1686,"US"
4139.08,"sedan",2005,"automatic","lesabre",176623,"petrol","buick","good","nc",35.9344,-80.0079,"US"
34040,"pickup",2017,"automatic","sierra 1500 crew cab slt",25053,"petrol","gmc","good","nc",36.07,-79.82,"US"
31188,"pickup",2018,"automatic","f250 super duty crew cab xl",40847,"petrol","ford","good","nc",36.07,-79.82,"US"
13708,"coupe",1981,"automatic","firebird",114000,"petrol","pontiac","good","nc",36.1029,-79.5067,"US"
6348,"mini-van",2014,"automatic","grand caravan",134931,"petrol","dodge","good","nc",36.072,-79.8846,"US"
0,"truck",2014,"automatic","f-150 xlt",60000,"petrol","ford","good","tn",36.1036,-86.7418,"US"
0,NA,2014,"automatic","Freightliner Cascadia",NA,"diesel",NA,NA,"nc",36.0753,-79.9394,"US"
2300,"van",2009,"automatic","express 3500 cargo van",3e+05,"petrol","chevrolet","bad","nc",36.0036,-80.0036,"US"
15640,"van",2015,"automatic","express 3500 passenger",94000,"petrol","chevrolet","good","nc",36.0346,-79.7908,"US"
5704,"sedan",2008,"automatic","335i",NA,"petrol","bmw","good","nc",35.9734,-80.0107,"US"
1195.08,"sedan",2011,"automatic","rio",239457,"petrol","kia",NA,"nj",40.083,-74.168,"US"
6439.08,NA,2001,"automatic","1500",69357,"petrol","ram",NA,"nj",40.083,-74.168,"US"
275.08,"convertible",2006,"automatic","camry solara convertible",178534,"petrol","toyota","good","nj",40.068,-74.8454,"US"
4324,"truck",2005,"automatic","colorado z85",209000,"petrol","chevrolet","good","nc",36.0346,-79.7906,"US"
0,"hatchback",2014,"automatic","leaf",12478,"other","nissan",NA,"va",38.5114,-77.3689,"US"
21068,"pickup",2012,"automatic","silverado",133000,"petrol","chevrolet",NA,"nc",36.2768,-80.3395,"US"
9890,NA,2012,"automatic","camry",NA,"petrol","toyota",NA,"nc",36.144,-80.2376,"US"
0,"convertible",2013,"automatic","335",86583,"petrol","bmw",NA,"nc",NA,NA,"US"
23000,NA,1949,"automatic","1949 willy delivery",NA,"petrol",NA,NA,"co",35.2493,-106.682,"US"
15456,"coupe",2018,"automatic","challenger sxt",38981,"petrol","dodge","good","ny",42.1013,-75.9268,"US"
5515.4,"SUV",2007,"automatic","compass limited",85000,"petrol","jeep","good","ny",42.0854,-76.0561,"US"
6435.4,"sedan",2005,"automatic","cts",55000,"petrol","cadillac","good","ny",42.0854,-76.0561,"US"
5520,"truck",2006,"automatic","international 4300",NA,"diesel",NA,"bad","va",37.4373,-77.4788,"US"
20239.08,"truck",2012,"manual","peterbilt 386",594000,"diesel",NA,"good","va",37.4373,-77.4788,"US"
4600,"truck",2009,"automatic","sierra",125000,"petrol","gmc","bad","ny",43.0354,-76.1282,"US"
0,NA,2017,"automatic","grand caravan sxt",27461,"petrol","dodge",NA,"va",35.8673,-78.5381,"US"
9195.4,"sedan",2011,"automatic","cts",101000,"petrol","cadillac","good","ny",42.0854,-76.0561,"US"
17479.08,"SUV",2009,"automatic","x6",76700,"petrol","bmw",NA,"nc",35.0515,-80.6214,"US"
12650,NA,2015,"automatic","sonata hybrid ltd",NA,"hybrid","hyundai",NA,"nc",36.144,-80.2376,"US"
10304,"sedan",2015,"automatic","charger",90302,"petrol","dodge","good","nc",36.0777,-79.9086,"US"
5704,"sedan",2006,"automatic","civic",90253,"petrol","honda",NA,"va",38.5077,-77.3712,"US"
3450,NA,1999,"automatic","navigator 4wd luxury",NA,"petrol","lincoln",NA,"va",37.3429,-77.4156,"US"
7176,"hatchback",2016,"automatic","soul",NA,"petrol","kia","good","ny",41.4232,-78.5591,"US"
7268,NA,2009,"automatic","f-350",NA,"petrol","ford","good","ny",42.0172,-76.5333,"US"
6900,NA,2010,"automatic","traverse",127000,"petrol","chevrolet",NA,"nc",36.4935,-79.7648,"US"
11408,"coupe",2015,"automatic","veloster coupe 3d",67345,"petrol","hyundai","good","nc",36.07,-79.82,"US"
21988,"coupe",2011,"automatic","s5 quattro premium plus",24978,"petrol","audi","good","nc",36.07,-79.82,"US"
22724,"other",2019,"other","camaro lt convertible",16759,"petrol","chevrolet","good","nc",36.07,-79.82,"US"
5980,NA,2012,"automatic","soul",NA,"petrol","kia",NA,"nc",36.4935,-79.7648,"US"
8275.4,"SUV",2010,"automatic","touareg",105516,"diesel","volkswagen",NA,"tn",36.2185,-86.3389,"US"
1748,"SUV",2006,"automatic","xterra",278000,"petrol","nissan","good","nj",39.4129,-74.3797,"US"
7268,NA,2008,"automatic","yukon",201000,"petrol","gmc",NA,"nc",36.4935,-79.7648,"US"
0,NA,2013,"automatic","optima",NA,"petrol","kia",NA,"nj",39.9186,-75.1078,"US"
27590.8,"pickup",2018,"automatic","titan",15000,"petrol","nissan",NA,"mn",46.45,-95.1247,"US"
2300,NA,2005,"manual","focus",NA,"petrol","ford",NA,"nc",36.4935,-79.7648,"US"
460,NA,2009,"automatic","BUY HERE PAY HERE",NA,"petrol",NA,"good","nc",36.0036,-80.0036,"US"
4508,NA,2012,"automatic","avenger",109000,"petrol","dodge",NA,"nc",36.0218,-78.9478,"US"
7544,"SUV",2008,"automatic","yukon denali awd",199000,"petrol","gmc","good","nc",36.0344,-79.7908,"US"
3675.4,NA,2012,"automatic","altima",178000,"petrol","nissan",NA,"nc",36.0218,-78.9478,"US"
21068,"coupe",2014,"automatic","camaro",49000,"petrol","chevrolet",NA,"nc",36.2768,-80.3395,"US"
11500,"SUV",2008,"automatic","4runner",141098,"petrol","toyota","good","nc",36.072,-79.8846,"US"
5244,NA,2008,"automatic","sierra",NA,"petrol","gmc",NA,"il",42.2922,-89.1161,"US"
4968,NA,2002,"automatic","silverado",NA,"petrol","chevrolet",NA,"il",42.2922,-89.1161,"US"
13800,NA,1991,"manual","stealth twin turbo",80082,"petrol","dodge","good","nc",36.0967,-79.4298,"US"
3675.4,"SUV",2011,"automatic","cx-7",178250,"petrol","mazda",NA,"nj",40.1977,-74.2538,"US"
919.08,"coupe",2016,"automatic","civic lx-p",74420,"petrol","honda","good","nj",40.2331,-74.7642,"US"
7222,"van",2009,"automatic","e350 van",107763,"petrol","ford","good","nc",35.8845,-80.0521,"US"
3956,"sedan",2005,"automatic","es 330",188927,"petrol","lexus","good","nc",35.8845,-80.0521,"US"
4508,NA,2011,"automatic","cruze lt",111500,"petrol","chevrolet","good","co",39.8983,-104.872,"US"
8740,"sedan",2014,"automatic","focus",46000,"diesel","ford","good","ny",42.0172,-76.5333,"US"
8275.4,"wagon",2010,"automatic","venza",102775,"petrol","toyota",NA,"tn",36.2185,-86.3389,"US"
4876,NA,2001,"automatic","sierra 1500",NA,"petrol","gmc",NA,"il",42.2922,-89.1161,"US"
2944,"sedan",2006,"automatic","civic",255390,"petrol","honda","good","nc",35.8844,-80.0518,"US"
1840,"sedan",1999,"automatic",NA,268765,"petrol","infiniti","good","nc",35.8945,-80.0603,"US"
20700,"pickup",1951,"manual","f-1 pick up truck",NA,"petrol","ford","good","nj",39.9683,-74.9533,"US"
5704,"truck",2006,"automatic","f-150",69698,"petrol","ford","good","nc",35.8845,-80.0521,"US"
3670.8,NA,2006,"automatic","lacrosse",175000,"petrol","buick",NA,"mn",46.45,-95.1247,"US"
3496,"sedan",2012,"automatic","focus",130323,"petrol","ford","good","il",42.2634,-89.0293,"US"
3036,"SUV",2011,"manual","soul",188963,"petrol","kia","good","nc",35.8845,-80.0521,"US"
5060,"SUV",2004,"automatic","yukon",146363,"petrol","gmc","good","nc",35.8844,-80.0519,"US"
3404,"SUV",2004,"automatic","yukon",267993,"petrol","gmc","good","nc",35.8845,-80.0519,"US"
9568,"truck",2012,"automatic","colorado",111871,"petrol","chevrolet","good","nc",35.8845,-80.0519,"US"
10672,"sedan",2015,"automatic","charger pursuit",106489,"petrol","dodge","good","nc",35.8844,-80.0519,"US"
5055.4,"sedan",2010,"automatic","prius",168606,"hybrid","toyota",NA,"tn",36.2185,-86.3389,"US"
6624,"SUV",2005,"automatic","sequoia sr5",175000,"petrol","toyota","good","nc",35.9359,-79.9395,"US"
8464,"other",2013,"automatic","e-350",214563,"petrol","ford","good","nc",35.8845,-80.0521,"US"
14996,"other",2016,"other","cherokee limited sport",71501,"petrol","jeep","good","nc",36.07,-79.82,"US"
14352,"other",2015,"other","equinox lt sport",41078,"petrol","chevrolet","good","nc",36.07,-79.82,"US"
6875.16,"pickup",2003,"automatic","1500 laramie",135189,"petrol","ram","good","nj",39.6999,-74.8944,"US"
2024,NA,2001,"automatic","malibu",NA,"petrol","chevrolet",NA,"nj",40.464,-74.2742,"US"
10350,"sedan",2015,"automatic","charger pursuit",104832,"petrol","dodge","good","nc",35.8844,-80.0518,"US"
27416,"pickup",2015,"automatic","sierra 1500 crew cab slt",62084,"petrol","gmc","good","nc",36.07,-79.82,"US"
19688,"pickup",2015,"automatic","tundra double cab sr5",94807,"petrol","toyota","good","nc",36.07,-79.82,"US"
0,"coupe",2015,"manual","mustang",20690,"petrol","ford",NA,"nc",NA,NA,"US"
4784,"sedan",2007,"automatic","prius",133628,"hybrid","toyota",NA,"nj",40.1977,-74.2538,"US"
0,"sedan",2008,"automatic","tl",124212,"petrol","acura",NA,"nc",35.9961,-80.0329,"US"
5888,"SUV",2003,"automatic","sequoia limited",161123,"petrol","toyota","good","nc",35.9359,-79.9395,"US"
6435.4,"SUV",2010,"automatic","flex limited awd",157744,"petrol","ford","good","nj",39.7054,-75.108,"US"
13340,NA,2012,"automatic","benz e350",75065,"petrol","mercedes-benz","good","nc",35.8955,-80.5632,"US"
11500,NA,2011,"automatic","camaro ss",NA,"petrol","chevrolet",NA,"nc",36.0318,-79.4889,"US"
3220,"sedan",1997,"automatic","avalon",213702,"petrol","toyota","good","nc",36.072,-79.8846,"US"
2300,NA,1992,"automatic","3500",NA,"petrol","ram",NA,"nc",36.5,-79.759,"US"
4595.4,NA,2004,"automatic","yukon slt",230701,"petrol","gmc",NA,"nc",35.7904,-78.7717,"US"
12879.08,"sedan",2011,"automatic","750xi",88400,"petrol","bmw",NA,"nc",35.0515,-80.6214,"US"
17940,"coupe",2017,"other","civic si coupe 2d",40405,"petrol","honda","good","nc",36.07,-79.82,"US"
17480,"coupe",2015,"automatic","mustang ecoboost coupe 2d",44539,"petrol","ford","good","nc",36.07,-79.82,"US"
18492,"coupe",2012,"automatic","s5 quattro coupe 2d",79875,"petrol","audi","good","nc",36.07,-79.82,"US"
8280,"coupe",1970,"automatic","mustang",NA,"petrol","ford","good","nj",39.7993,-75.1536,"US"
7355.4,"SUV",2013,"automatic","rogue",86875,"petrol","nissan",NA,"nj",40.1977,-74.2538,"US"
27876,"pickup",2017,"automatic","f150 supercrew cab xlt",30339,"petrol","ford","good","nc",36.07,-79.82,"US"
18124,"coupe",2017,"other","camaro lt coupe 2d",35807,"petrol","chevrolet","good","nc",36.07,-79.82,"US"
13248,"coupe",2012,"other","accord ex-l coupe 2d",52199,"petrol","honda","good","nc",36.07,-79.82,"US"
19688,"coupe",2017,"other","camaro lt coupe 2d",18254,"petrol","chevrolet","good","nc",36.07,-79.82,"US"
0,"truck",2014,"automatic","silverado 1500",143559,"petrol","chevrolet","good","va",37.6237,-77.3074,"US"
2576,"hatchback",2003,"automatic","golf",129000,"petrol","volkswagen","good","nc",36.0344,-79.7908,"US"
15364,"other",2017,"automatic","equinox ls sport",17673,"petrol","chevrolet","good","nc",36.07,-79.82,"US"
13798.16,"sedan",2016,"automatic","verano 4dr sdn sport touring",NA,NA,"buick",NA,"nc",36,-80,"US"
12868.04,"SUV",2017,"automatic","sportage",62789,"petrol","kia",NA,"nc",35.8353,-80.2427,"US"
20148,"SUV",2017,"automatic","envision",28450,"petrol","buick",NA,"nc",35.8353,-80.2427,"US"
42964,"truck",2016,"automatic","silverado 2500hd",47896,"diesel","chevrolet",NA,"nc",35.8353,-80.2427,"US"
20688.04,"truck",2015,"automatic","2500",121802,"petrol","ram",NA,"nc",35.8353,-80.2427,"US"
14708.04,"SUV",2013,"automatic","explorer",64011,"petrol","ford",NA,"nc",35.8353,-80.2427,"US"
3864,"SUV",2006,"automatic","grand cherokee",215000,"petrol","jeep","good","nc",36.0344,-79.7908,"US"
0,"SUV",2015,"automatic","explorer",70250,"petrol","ford",NA,"va",38.2571,-77.4957,"US"
4140,NA,2002,"automatic","grand cherokee",NA,"petrol","jeep",NA,"nc",35.6196,-80.0959,"US"
11684,"other",2012,"automatic","patriot latitude sport",73602,"petrol","jeep","good","nc",36.07,-79.82,"US"
21528,"pickup",2015,"other","sierra 1500 double cab sle",65007,"petrol","gmc","good","nc",36.07,-79.82,"US"
21896,"pickup",2016,"other","f150 supercrew cab xlt",56689,"petrol","ford","good","nc",36.07,-79.82,"US"
2576,NA,2008,"automatic","caravan",NA,"petrol","dodge",NA,"va",37.5505,-77.4907,"US"
3312,NA,2006,"manual","3",NA,"petrol","mazda",NA,"nc",35.6196,-80.0959,"US"
7246.84,NA,2008,"automatic","armada",177225,"petrol","nissan","good","nc",36.022,-79.7821,"US"
4486.84,"sedan",2012,"automatic","cruze",163261,"petrol","chevrolet","good","nc",36.022,-79.7821,"US"
19228,"pickup",2014,"other","f150 super cab xl pickup 4d",46438,"petrol","ford","good","nc",36.07,-79.82,"US"
17480,NA,1973,"automatic","corvette",NA,"petrol","chevrolet",NA,"tn",36.9687,-84.0419,"US"
2576,"sedan",2005,"automatic","camry se",198000,"petrol","toyota","good","nj",39.8097,-75.2082,"US"
12696,"other",2014,"automatic","escape se sport utility 4d",54536,"petrol","ford","good","nc",36.07,-79.82,"US"
2755.4,NA,1997,"automatic","g-1500",NA,"petrol","chevrolet","good","tn",36.076,-87.3995,"US"
20332,"coupe",2011,"automatic","s5 quattro premium plus",49254,"petrol","audi","good","nc",36.07,-79.82,"US"
3220,"van",2004,"automatic","e250 van",167000,"petrol","ford","good","va",37.4638,-77.398,"US"
24288,"coupe",2017,"automatic","c-class c 300",34798,"petrol","mercedes-benz","good","nc",36.07,-79.82,"US"
23823.4,NA,2015,"automatic","silverado 1500 lt",NA,"petrol","chevrolet",NA,"nc",35.9127,-80.0597,"US"
9660,NA,1970,"automatic",NA,NA,"petrol","chevrolet",NA,"nj",40.518,-74.8453,"US"
6435.4,NA,2007,"automatic","grand cherokee laredo",169000,"petrol","jeep",NA,"va",38.1574,-79.0651,"US"
24748,"other",2009,"other","f-550 chassis",47677,"diesel","ford",NA,"nj",NA,NA,"US"
2001,"sedan",2001,"automatic","sl2",73000,"petrol","saturn","good","nj",39.4066,-74.6729,"US"
0,NA,2012,"automatic",NA,NA,"petrol","kia",NA,"nj",40.068,-74.8454,"US"
19228,"other",2017,"automatic","cx-5 touring sport utility",24827,"petrol","mazda","good","nc",36.07,-79.82,"US"
12742,"sedan",2017,"automatic","accord sport",7000,"petrol","honda","good","nj",39.9218,-75.2876,"US"
11408,"coupe",2015,"automatic","veloster coupe 3d",67345,"petrol","hyundai","good","nc",36.07,-79.82,"US"
15364,"coupe",2014,"other","camaro ls coupe 2d",68327,"petrol","chevrolet","good","nc",36.07,-79.82,"US"
16192,"other",2017,"automatic","tiguan 2.0t sport suv",46139,"petrol","volkswagen","good","nc",36.07,-79.82,"US"
12788,"sedan",2016,"automatic","sonata sedan 4d",41765,"petrol","hyundai","good","nc",36.07,-79.82,"US"
11408,"sedan",2018,"other","sentra s sedan 4d",41168,"petrol","nissan","good","nc",36.07,-79.82,"US"
15640,"sedan",2018,"other","corolla le sedan 4d",5341,"petrol","toyota","good","nc",36.07,-79.82,"US"
11408,"sedan",2018,"other","sentra s sedan 4d",41168,"petrol","nissan","good","nc",36.07,-79.82,"US"
7728,"coupe",2013,"automatic","smart fortwo Passion Hatchback",59885,"petrol",NA,"good","nc",36.07,-79.82,"US"
12788,"sedan",2016,"automatic","sonata sedan 4d",41765,"petrol","hyundai","good","nc",36.07,-79.82,"US"
16284,"sedan",2014,"other","impala ltz sedan 4d",79123,"petrol","chevrolet","good","nc",36.07,-79.82,"US"
14996,"sedan",2017,"automatic","altima 2.5 sv sedan 4d",17473,"petrol","nissan","good","nc",36.07,-79.82,"US"
20516,"sedan",2017,"automatic","q50 3.0t premium sedan",37320,"petrol","infiniti","good","nc",36.07,-79.82,"US"
12880,"sedan",2016,"other","200 limited sedan 4d",12020,"petrol","chrysler","good","nc",36.07,-79.82,"US"
14260,"hatchback",2017,"automatic","rogue sv sport utility 4d",55142,"petrol","nissan","good","nc",36.07,-79.82,"US"
19228,"hatchback",2019,"automatic","rogue sv sport utility 4d",16913,"petrol","nissan","good","nc",36.07,-79.82,"US"
12604,"hatchback",2016,"automatic","focus se hatchback 4d",25134,"other","ford","good","nc",36.07,-79.82,"US"
15628.96,NA,2004,"automatic","silverado k2500hd",NA,"petrol","chevrolet",NA,"ne",41.1345,-96.2458,"US"
13524,"sedan",2017,"other","cruze lt sedan 4d",21345,"petrol","chevrolet","good","nc",36.07,-79.82,"US"
11684,"hatchback",2011,"automatic","prius two hatchback 4d",69095,"petrol","toyota","good","nc",36.07,-79.82,"US"
12880,"sedan",2018,"other","yaris ia sedan 4d",26102,"petrol","toyota","good","nc",36.07,-79.82,"US"
12696,"hatchback",2014,"other","mazda3 i sport hatchback",48264,"petrol","mazda","good","nc",36.07,-79.82,"US"
